user_id;screen_name;name;description;location;followers_count;friends_count;listed_count;favourites_count;statuses_count;verified;account_created_at;default_profile;default_profile_image;tweet_count_in_dataset;first_seen_at;last_seen_at;followers_friends_ratio;tweets_per_day_since_creation;dataset_coverage_days;tweets_per_day_in_dataset;sample_tweets;label;notes
716988890;chanyenol;duda;🌷;61;1551;152;6;866;43733;False;2012-07-25T23:39:50;False;False;1;2018-06-15T00:18:49;2018-06-15T00:18:49;0,098;20,34;0;0,0;😻 https://t.co/7cHXe9jeQU;0;auto: 0/6 signals
1109724859;AtlaasSquad;ειρήνη και αγάπη 🇲🇦;#LoneWolf 🐺;Paris ✖92✖;777;49;16;3372;39990;False;2013-01-21T18:21:02;False;False;1;2018-06-15T11:33:59;2018-06-15T11:33:59;0,0631;20,3;0;0,0;RT @Julienchaps: 🔥🔥 Jour-J pour le #Maroc qui retrouve 20 ans après la Coupe du Monde ! #Maroc - #Iran c'est cet après-midi 17h (Heure Fran…;;
881658007259676673;Will_8a;Will 🇳🇮;UCA - Nicaragüense por gracia de Dios 🇳🇮;Dallas, TX;195;382;0;5931;7037;False;2017-07-02T23:37:04;False;False;2;2018-06-14T17:37:31;2018-06-15T12:47:24;1,959;20,28;0;0,0;Que primer tiempo tan palmado #WorldCup ||| RT @StupidlygeniusK: 5 golazos de Rusia. #WorldCup;0;auto: 0/6 signals
591196045;Alioune_G;LunOo;#TEAMBARCA #Salihate;Dk’vie;5011;783;7;11775;44742;False;2012-05-26T19:40:10;False;False;1;2018-06-14T11:56:58;2018-06-14T11:56:58;0,1563;20,25;0;0,0;RT @OL: Jour de #WorldCup  Bonne compétition à nos Lyonnais !! https://t.co/JBTeVutCS4;;
34329149;CarlitaHidalgo;CarlaCarrilloHidalgo;Q.Roo #CarlosJoaquín I'm an emotional creatureThings dont come 2me as intellectual theories I love I don't take things lightly Scorpio Zurda OpinionesPersonales;Cancun, Mexico;7038;1368;65;11020;66929;False;2009-04-22T17:06:48;False;False;14;2018-06-14T14:37:29;2018-06-17T16:27:58;0,1944;20,03;3;4,67;#Video ❤️Solo los Mexicanos celebran así....!!! 👏🏻🇲🇽👏🏻  #Zocalo #Mexico #WorldCup #GERMEX https://t.co/WXVJ47bpqf ||| RT @OptaJoe: 7 - Germany have won their opening game in each of the last seven World Cups, including scoring 20 goals in their last four op… ||| #Mexico Qué bien les cayó ese “día de descanso” a los de la #MiSelección 😈 #MexicoVsAlemania #GERMEX #WorldCup ||| ¡Qué emoción! #Mexico 🇲🇽 Y ¡qué pinches nervios! ¡Vamos Mexico!!! ❤️ #WorldCup #GERMEX https://t.co/LXleFrzDlT ||| Uffff!!😭 Definitivamente tengo los sentimientos a flor de piel!❤️ -Aficionados y colombianos, levantan la silla de… https://t.co/d0GMZM9XHr;0;auto: 0/6 signals
134632982;celinavalosj;Celína Avalos;inmigrante, luchadora, & vividora — Mexicana hasta el tope 🇲🇽🌹| @UCLAlatino | ucla '19 | Retweets ≠ endorsements. Aquí se habla español.;;815;375;4;46764;59497;False;2010-04-19T01:09:33;False;False;1;2018-06-16T19:14:11;2018-06-16T19:14:11;0,4601;19,97;0;0,0;RT @ChivaZ71: a whole lotta Mexico Jerseys for a country who hates Mexico https://t.co/piXip0hs5R;;
1102269703;mondbazz_;ѧwilson javierѧ;sc // wilsonjavier FUCKHUMANITY. ON MY WAY TO BECOME A BADASS SURGEON.;Hogwarts OR;1540;866;7;20195;39349;False;2013-01-18T23:14:56;False;False;1;2018-06-15T22:22:36;2018-06-15T22:22:36;0,5623;19,94;0;0,0;RT @ChivaZ71: a whole lotta Mexico Jerseys for a country who hates Mexico https://t.co/piXip0hs5R;;
545505168;TheImaniB;bad. boujee. and blessed.;International Studies Major | Professional Dream Chaser;VA | GA;770;817;37;54855;44720;False;2012-04-04T20:33:47;False;False;2;2018-06-14T04:11:58;2018-06-15T17:01:34;1,061;19,77;1;2,0;RT @ChivaZ71: a whole lotta Mexico Jerseys for a country who hates Mexico https://t.co/piXip0hs5R ||| RT @KeishaBottoms: Soccer is truly an international sport and we look forward to the possibility of hosting the #WorldCup in our global cit…;;
521437953;Gabriellaaaa_97;Gabriella;straight outta Barbados 🇧🇧;Barbados/London;520;499;5;36377;45004;False;2012-03-11T16:02:36;False;False;2;2018-06-14T16:01:15;2018-06-15T13:11:16;0,9596;19,69;0;0,0;Growth is a beautiful thing 😭👏🏾 https://t.co/OsY76kFmWg ||| RT @ArsenalUrban: I really wanna know why Robbin Williams showed his middle finger at the opening ceremony of the #WorldCup https://t.co/Vn…;0;auto: 0/6 signals
3063794828;FeralelFeroz;Feral el Feroz;Master Catnip Farmer, Rodent Hunter, Member of Catnip Growers Guild;Redwood Country Northern CA;248;270;5;19511;23190;False;2015-03-06T01:22:17;False;False;1;2018-06-14T19:59:01;2018-06-14T19:59:01;1,0887;19,39;0;0,0;RT @GeneralCattis: What team does this cat play for? I don’t want to miss that match. #WorldCup https://t.co/OPqfG2lmm4;;
566607722;olboyleo;𝔬𝔩𝔟𝔬𝔶𝔩𝔢𝔬;23 | living my best life 🙏🏼;Dallas, TX;15345;582;6;4286;42914;False;2012-04-29T19:35:13;False;False;1;2018-06-15T22:16:49;2018-06-15T22:16:49;0,0379;19,18;0;0,0;RT @ChivaZ71: a whole lotta Mexico Jerseys for a country who hates Mexico https://t.co/piXip0hs5R;;
1911820592;Alicefrickard;Alice Rickard;Oh Dodie, voice so holy                                  If you don't like her, you can line up and blow me;England;1246;2861;13;58299;32943;False;2013-09-27T17:46:24;False;False;2;2018-06-14T14:32:14;2018-06-16T16:16:51;2,2961;19,13;2;1,0;RT @XOonTW: XO RECREATE #WORLDCUP GOALS  Watch now 👉 https://t.co/oaHlyodw0X https://t.co/PApqPLg0kB ||| RT @Jack_Maynard23: IT’S WORLD CUP TIME BABBYYY!!! 🙌🏻#WorldCup;;
349338544;jonnysalami0711;jonatan ruiz;UT Alumni \m/, Hook Em' ... IG:@jonnysalami0711;Dallas, TX;273;141;14;3852;47832;False;2011-08-05T23:19:40;False;False;4;2018-06-14T20:59:52;2018-06-17T15:33:53;0,5165;19,08;2;2,0;RT @DisraelTV: Herrera needed to be taking that kick 1000% smdh. #GERMEX #WorldCup ||| RT @FootballFunnnys: Hannes Þór Halldórsson:  - Film Director - #WorldCup Debut - Saves a Lionel Messi penalty - Secures Iceland a point  W… ||| RT @barstoolsports: #WorldCup https://t.co/T8HsyZSQoc ||| RT @Rubenidas: Just saw a kid at the #WorldCup opening ceremony with a Dallas Cowboys cap on. Boom!  #AmericasTeam #WorldsTeam #CowboysNati…;;
3937680196;ruinasforever;Pitoño;Si vienes a dar la lata te bloqueo y punto...;Aqui, justo aqui;549;212;4;5565;18400;False;2015-10-12T13:56:53;False;False;1;2018-06-15T11:51:37;2018-06-15T11:51:37;0,3862;18,85;0;0,0;RT @MarinhaPT: Camaradas da Armada Espanhola e hoje como vai ser?  Juntos no mar ganhamos todos e em especial os cidadãos.  Boa sorte. Com…;;
1072273086;Christopherrubb;christopher;;Toronto ;467;263;1;8623;36754;False;2013-01-08T23:18:26;False;False;1;2018-06-15T13:30:38;2018-06-15T13:30:38;0,5632;18,53;0;0,0;RT @ChivaZ71: a whole lotta Mexico Jerseys for a country who hates Mexico https://t.co/piXip0hs5R;;
28287342;joearrigo;Joe Arrigo;Publisher @InsideTheRebels on @247sports. @UNLVFootball analyst on MWCN. Contributor on @ESPNLasVegas & Raiders Insider on @Fox5Vegas & @gamebreakerhg LV sales;702 via 909 via 414;4780;2747;107;10973;61188;False;2009-04-02T05:16:08;False;False;1;2018-06-15T22:50:39;2018-06-15T22:50:39;0,5747;18,21;0;0,0;RT @gamebreakerhg: Apparently things aren’t progressing as fast as we’d like them to!!! https://t.co/agjCfYiboC;;
1639252242;MarioCosajay1;Mario;⚽FCBarcelona equipo #1 en el mundo⚽ Snapchat: marioc624   Batman fan;Guatemala;539;2226;15;57079;31875;False;2013-08-02T01:27:43;False;False;6;2018-06-14T03:59:07;2018-06-15T13:49:53;4,1299;17,93;1;6,0;RT @SportsJOE_UK: GOOOALLLLL!!!! Uruguay with the late goal. Surely the winner?! #worldcup ||| RT @WCGoalz: The #WorldCup officially starts today... https://t.co/thT0EliLrZ ||| RT @FIFAWorldCup: The 2018 FIFA #WorldCup begins in exactly 24 hours time!   Reply with an emoji to express how excited you are 🙌 https://t… ||| RT @FCBarcelona: 🌍 #BarçaWorldCup 🇨🇴 Quarter-finals in 2014 - how far will Yerry Mina and @FCFSeleccionCol go in this #WorldCup? https://t.… ||| RT @FCBarcelona: 👀 A group-by-group guide to our #WorldCup stars, courtesy of the #BarçaWorld Cup Show! https://t.co/RSER2lfrM8;;
3054327406;PeitosDaHansen;mirdis 🇧🇷;"que deus salve essa cachorrinha


¿fan account¿";peito da Dinah;839;1574;3;3807;21658;False;2015-02-22T23:33:54;False;False;1;2018-06-16T23:24:36;2018-06-16T23:24:36;1,876;17,91;0;0,0;RT @legendarychld: AH MEU DEUS OS FILHOS DELE LEVARAM A TAÇA E O CHAPEU DELE #Russia2018 https://t.co/4mGgMIYU32;;
236157220;Darqseyd;Señor Chigurh;Death by Elocution.;Las Noches, Hueco Mundo.;577;294;15;394;47930;False;2011-01-09T23:13:08;False;False;12;2018-06-15T19:01:31;2018-06-16T21:17:47;0,5095;17,66;1;12,0;"Yup, your providing the comic relief https://t.co/pdvVvdtkCC ||| RT @shurufu: #CRO have been able to win this game without really being extended, the commentator says. That sums it up. Such a disappointin… ||| RT @Koo_The_Boy: Sauce na yɛde bɔ ball a, nka World Cup yɛbɔ no chop bar. https://t.co/zxbqVHFTTr ||| RT @OptaJoe: 23 - Ángel Di María has now created 23 goalscoring chances for Argentina over three different World Cup tournaments, but none… ||| RT @OptaJoe: 4 - Lionel Messi has missed four of the last seven penalties that he has taken for Barcelona &amp; Argentina combined (57%). Woe.…";0;auto: 0/6 signals
733732553115471872;Gotts_;Gottschall 🇵🇹;@youthstranger on the mother fucking path;Alcobaça, Portugal;174;152;1;8880;13347;False;2016-05-20T18:54:07;False;False;5;2018-06-15T18:48:33;2018-06-17T09:42:26;0,8736;17,63;1;5,0;RT @postmaloneisgod: Se visses o 3 golo de Portugal no Pedro's https://t.co/MBdHTY9V61 ||| Tou a pensar seriamente meter despertador para ver a França. Mundial é só de 4 em 4 anos, sono é todos dias. #WorldCup ||| RT @B24PT: .@Cristiano 🎯 #WorldCup https://t.co/UUYjk3ZMMY ||| RT @WorldCupHQ: Records Cristiano Ronaldo broke vs Spain:  ✅ First player to score in 8 consecutive major tournaments   ✅ Oldest player to… ||| RT @transf_min: 45’ Intervalo em Sochi! Portugal recolhe às cabines a vencer a Espanha por 2-1! Cristiano Ronaldo tem sido a figura desta p…;0;auto: 0/6 signals
67940156;enisman;Enis Espinoza;Venezolano. Periodista, Sport Journalist. Defiendo periodismo impreso. Marketing deportivo-digital. Baseball Writer. Sport Management. En la actitud radica todo;Miami - Caracas - Guatire;3569;1707;128;5271;56461;False;2009-08-22T17:43:38;False;False;2;2018-06-14T14:27:00;2018-06-14T17:12:05;0,4783;17,55;0;0,0;¿¿Faltó Pitbull en la inauguración de  #Russia2018 ?? ||| 3.4 🅑🅘🅛🅛🅞🅝🅔🅢 E͟͟S͟͟ L͟͟A͟͟ C͟͟A͟͟N͟͟T͟͟I͟͟D͟͟A͟͟D͟͟ D͟͟E͟͟ P͟͟E͟͟R͟͟S͟͟O͟͟N͟͟A͟͟S͟͟ que se proyecta que verá por TV… https://t.co/SOm9Vm9vxP;0;auto: 0/6 signals
96214915;ToneyJetson;almondmilkpapi;habitual line-stepper. #BLM;Seattle, WA;1280;399;20;13725;54450;False;2009-12-11T21:55:42;False;False;1;2018-06-15T15:02:24;2018-06-15T15:02:24;0,3117;17,52;0;0,0;RT @ChivaZ71: a whole lotta Mexico Jerseys for a country who hates Mexico https://t.co/piXip0hs5R;;
377726835;EvelynBueno3;Evelyn®;i have a degree believe it or not. TXST Alumna.;TX;569;466;4;18883;42851;False;2011-09-22T01:02:52;False;False;1;2018-06-17T13:40:03;2018-06-17T13:40:03;0,819;17,42;0;0,0;RT @RodolfoLanderos: #MEX’s starting XI for the #WorldCup against the world reigning champions, #GER:  Guillermo Ochoa Carlos Salcedo Hugo…;;
1412818388;its_spillz;DJ Spillz;#DJ @RareNation #RARE • 💍@SamanthaSueox • Pres. @BlogOrDieRadio / Co-Host @TheBurghBoyz;Scotty.Sab@gmail.com;3585;3122;35;50476;32151;False;2013-05-08T13:10:47;False;False;3;2018-06-14T17:15:53;2018-06-15T22:05:02;0,8709;17,25;1;3,0;RT @Niket_Wingman11: Spain gave the G.O.A.T 2 years in jail sentence and also fined him. But he replied by doing this to their national tea… ||| RT @TwitterMoments: With his first goal against Spain, Ronaldo became the fourth player to score in four consecutive #WorldCup tournaments.… ||| RT @cmtolbert1: What a start to the #WorldCup @robbiewilliams giving the bird and a dancer who split her pants. It's only #Day1;;
124640597;djokaymegamixer;IG: @djokaymegamixer;"CEO/DJ/OAP at 234Radio (http://234radio.com); Events and Artistes Manager; Publicist. +2348035814545";LAGOS, NIGERIA;2046;262;7;15;51596;False;2010-03-20T02:42:11;False;False;2;2018-06-16T21:03:10;2018-06-16T21:45:58;0,1281;17,14;0;0,0;On its way to Russia to bring the Super Fashionistas back home. #CRONGA #WorldCup #SuperEagles #SoarSuperEagles https://t.co/PhQ8gTGSdd ||| It's a wrap!  Super Fashionistas lost their first match against a not-so-fantastic Croatia.  Hope to see Super Eagl… https://t.co/kv5Qt2U0QV;0;auto: 0/6 signals
3853028903;tatifala;100% ney;"Deus é bom o tempo todo.
(quando bebe fica japa)
 ";11;515;418;0;5056;16700;False;2015-10-03T14:25:32;False;False;1;2018-06-16T23:31:42;2018-06-16T23:31:42;0,8117;16,92;0;0,0;RT @SaoPauloFC: Amanhã tem estreia do #BRA. Se liga nos jogos de domingo: 9h - #CRC x #SRB 12h - #GER x #MEX 15h - #BRA x #SUI  #WorldCup #…;;
70414746;PameIsSELENATOR;✨;SMG Concerts: 08/15/2010. 08/13/2011. 01/26/2012. 11/19/2013 (M&G). 07/01/2016 (M&G). ✘✘✘✘ AYWR Dress owner 🤓💋;waverly place;7685;2639;110;13126;53693;False;2009-08-31T15:09:20;False;False;1;2018-06-16T04:57:11;2018-06-16T04:57:11;0,3434;16,73;0;0,0;RT @ChivaZ71: a whole lotta Mexico Jerseys for a country who hates Mexico https://t.co/piXip0hs5R;;
149590717;AmerulZ18;#forzaargentina;i'm watching you 🇲🇾;Malaysia;695;392;2;333;48652;False;2010-05-29T17:43:01;False;False;2;2018-06-14T07:30:28;2018-06-14T16:03:57;0,564;16,57;0;0,0;Golovin gua assists pun jadi dah! #RUSvsSAU #WorldCup2018 ||| RT @Football__Tweet: Today’s #WorldCup fixture:  ⏱ 4pm: Russia vs. Saudi Arabia  🇷🇺🇸🇦 https://t.co/g94LgF1DUQ;0;auto: 0/6 signals
721212655134973952;jeontsk;땡;[fan account];Josisahoe;1170;382;10;2486;12786;False;2016-04-16T05:44:31;False;False;4;2018-06-15T18:04:53;2018-06-15T19:15:23;0,3265;16,18;0;0,0;ANOTHER ONE #WorldCup ||| AND SPAIN IS BACK  #WorldCup ||| Nice acting Pepe  #WorldCup ||| Spain don’t let me down  #WorldCup;0;auto: 0/6 signals
558194820;johnaexo_;kenz bee;lighthearted & carefree.  @ohilikeken 💜;Star;1055;902;7;6605;36184;False;2012-04-19T22:30:20;False;False;1;2018-06-15T18:51:22;2018-06-15T18:51:22;0,855;16,1;0;0,0;RT @ChivaZ71: a whole lotta Mexico Jerseys for a country who hates Mexico https://t.co/piXip0hs5R;;
605007693;enjoiCreyes;charle$;moet;;451;253;1;23969;34294;False;2012-06-10T23:22:08;False;False;1;2018-06-15T08:34:35;2018-06-15T08:34:35;0,561;15,62;0;0,0;RT @ChivaZ71: a whole lotta Mexico Jerseys for a country who hates Mexico https://t.co/piXip0hs5R;;
519872388;shaunwilkes19;shaun wilkes;i’m under construction - mentally & physically!!! decorated football manager - currently on a sabbatical;;247;377;2;5929;35451;False;2012-03-09T22:19:31;False;False;1;2018-06-16T10:50:46;2018-06-16T10:50:46;1,5263;15,49;0;0,0;"RT @maxandpaddyline: The Max and Paddy WC Starting XI;  Who should be our #WorldCup mascot?  RT for Sammy The Snake  Like for Keith Lard's…";;
957420110;QushayriSukri;mad;[94:5-6];coyg;1326;908;7;3867;30894;False;2012-11-19T13:20:12;False;False;1;2018-06-16T11:51:22;2018-06-16T11:51:22;0,6848;15,19;0;0,0;RT @TrollFootball: This #WorldCup is a tournament of late goals 😍 https://t.co/ph4sOXm786;;
770442078853722112;NemQueriaa;Silva;ESM || 18y || ig: silvaa_68;Porto, Portugal;345;215;0;4775;9756;False;2016-08-30T02:04:40;False;False;1;2018-06-16T10:51:27;2018-06-16T10:51:27;0,6232;14,89;0;0,0;RT @iAndreLucas: O golo do @Cristiano, ao som de @HansZimmer e do Nuno Matos, da @antena1rtp, é muito mais épico #ConquistaOSonho #WorldCup…;;
1934971688;gabrrrielag;gaby;HR❤️ CHIAPANECA 🇲🇽 soon to be Reyes 💍;;639;210;3;5794;25367;False;2013-10-04T17:47:54;False;False;1;2018-06-16T15:18:20;2018-06-16T15:18:20;0,3286;14,79;0;0,0;RT @ChivaZ71: a whole lotta Mexico Jerseys for a country who hates Mexico https://t.co/piXip0hs5R;;
2363813996;fadhlullah_faiq;_PAIQ;KTN, MY;;510;352;4;1933;22821;False;2014-02-27T07:48:26;False;False;2;2018-06-14T02:14:45;2018-06-15T23:35:45;0,6902;14,54;1;2,0;RT @EPLBible: RETWEET if you think Cristiano Ronaldo is the best player in the world.  #WorldCup https://t.co/9x83eUVdjx ||| RT @LPI_MY: INILAH HARINYA!  Piala Dunia 2018 bermula HARI INI! 🙌  #LPIMY #WorldCup https://t.co/8eCF5VUrFy;;
29425885;DjMarxsi;DJ Marxsi;Freelance Journo | Interview artists & DJ on @TheBeat1036fm Weekend Mix Saturdays 4-7PM| Head of Online Content & Editor https://t.co/E85FdgL7uB .... formerly @itvnews;Bookings:info@djmarxsi.co.uk;10216;1386;54;3677;48597;False;2009-04-07T11:01:28;False;False;1;2018-06-17T07:44:22;2018-06-17T07:44:22;0,1357;14,48;0;0,0;So who won the #NigeriaVsCroatia match? #worldCup;0;auto: 0/6 signals
596380139;_nukman11;Full HD;#GMKS;;488;265;3;1474;31745;False;2012-06-01T11:35:58;False;False;3;2018-06-16T11:54:16;2018-06-17T15:03:20;0,543;14,38;1;3,0;RT @Stuart_PhotoAFC: Big game about to start in Moscow. Will it be @11carlosV or @MesutOzil1088. #WorldCup2018 https://t.co/Uk4xNoItpK ||| RT @TrollFootball: The updated #WorldCup pool https://t.co/RqRXADZAMe ||| RT @GettySport: History is made with the first ever #penalty awarded by #VAR in the #WorldCup #FRAAUS   📷: @MichaelRegan https://t.co/7NlTe…;;
609195906;PP10969;TenShic 🌺;เป็นมักเกิลที่ติ่งแล้วแต่อารมณ์ #ONEOKROCK #KachaNontanun #BNK48 #MioriBNK48 ทาสผู้ชายตาสีฟ้า จิ้นวายคือลมหายใจ;Thailand;119;453;0;1250;31487;False;2012-06-15T13:48:14;False;False;2;2018-06-15T06:04:08;2018-06-16T12:18:45;3,8067;14,37;1;2,0;RT @NoboyNoCryy: สีสัน 555555555555  #สวัสดีบอลโลก #WorldCup https://t.co/H2LgFAqiRm ||| RT @ThaiPBS: เปิดฉาก #ฟุตบอลโลก2018 เจ้าภาพรัสเซีย โชว์ฟอร์มดุ ถล่ม ซาอุดีอาระเบีย 5-0 เก็บ 3 เเต้มเเรกได้สำเร็จ 📌 อ่านเพิ่มเติม : https://…;;
272243026;notthefakekylem;K March;"Sports are my passion; Boston Red Sox, Indianapolis Colts & Chicago Blackhawks Attempting to visit every MLB stadium with other sports stadiums mixed in. #TheU";Make Your Own Luck;286;921;19;4876;37610;False;2011-03-26T03:40:35;False;False;5;2018-06-15T17:13:09;2018-06-16T20:31:29;3,2203;14,25;1;5,0;LUUUUUKAAAAAA!!! 2-0! #Croatia #WorldCup 🇭🇷🇭🇷🇭🇷 #RealMadrid ||| @TeamMessi got his PK blocked? In the #WorldCup? That would have been a match winning goal? The 🐐 @Cristiano would never. ||| Let’s go #Croatia 🇭🇷🇭🇷🇭🇷#WorldCup ||| You can take my m’s but you’ll never take my GLORRRYYYYYY!!!! @Cristiano = 🐐 https://t.co/19H3s1QkBK ||| RT @PaulCarrTM: Aziz Bouhaddouz's own goal (90'+5) is the latest regulation own goal in #WorldCup history. #MAR #IRN;0;auto: 0/6 signals
447797378;cee_4our;⊙••ҭђคҭ※รђคгр※Gมұ••⊙;RT freak. ♻ || @LFC my wife❤, @RealMadrid my side chick!😜 || Instagram: @_el.glorioso_ || #TeamVEC #LFCfamily #LFC #YNWA💯 #TeamBreezy #TeamFollowback;Anywhere You Need Me To Be;3670;3490;12;603;33528;False;2011-12-27T08:23:47;False;False;6;2018-06-15T21:24:19;2018-06-16T20:53:12;0,951;14,19;0;0,0;RT @mac_nels: This is Nigeria  Look how we playing now  Look how we losing now  Everybody be crying now 😂😂😭  #CRONGA #worldcup ||| RT @drizzyposh25_: I swear if Nigeria no pass group stage, na leg dem go use come back #WorldCup ||| RT @352ng: The #352PredictAndWin courtesy of @JerseyNationNG continues!   Who will end up as the man of the match in the Nigeria vs Croatia… ||| RT @braddfearnleyy: Thought I’d seen De Gea do that before #SAFC #WorldCup #SPAPOR https://t.co/nJVjU8xkRK ||| RT @OptaJoe: 51 - Cristiano Ronaldo has scored his 51st career hat-trick (club and country), and his treble was also the 51st hat-trick sco…;;
1058625409;Kwabzino1;Odinson;👻;London/Cov;911;183;3;4068;27930;False;2013-01-03T19:39:39;False;False;3;2018-06-14T23:10:46;2018-06-16T16:38:15;0,2009;14,04;1;3,0;RT @IanWright0: Messi 😱😱😱😱 #Worldcup https://t.co/DOvuBeb8c6 ||| RT @WorIdCupUpdates: 04: Portugal 1-0 Spain 24: Portugal 1-1 Spain 44: Portugal 2-1 Spain 55: Portugal 2-2 Spain 58: Portugal 2-3 Spain 88:… ||| RT @AliquamScripto: “At least a homosexual didn’t score right?!” https://t.co/9t6hNSps4G;;
2977560675;keniamh_;Kenia Hernandez;count your blessings ✨;Minnesota, USA;226;214;0;11766;16849;False;2015-01-14T04:38:30;False;False;1;2018-06-15T17:35:37;2018-06-15T17:35:37;0,9469;13,5;0;0,0;RT @ChivaZ71: a whole lotta Mexico Jerseys for a country who hates Mexico https://t.co/piXip0hs5R;;
208696011;cmtzglz;Carlomango;egodentrífico;Mexico, Central Luzon;1459;1160;21;2;36474;False;2010-10-27T19:18:01;False;False;2;2018-06-14T20:15:55;2018-06-14T20:16:19;0,7951;13,09;0;0,0;RT @jaenneb: Yo pidiendo incapacidad para ver la #WorldCup todo el mes https://t.co/aTr1Jae0Mk ||| RT @InvictosSomos: Muchos quieren imitarlo hasta en el vestuario, pero BOB siempre será BOB. Un espectáculo inigualable. ETERNO. #WorldCup…;;
2634072718;2relaxeddd;Lean;Supa sucka free.;Somewhere U Not;313;192;0;1094;18555;False;2014-06-23T09:44:08;False;False;1;2018-06-14T15:32:20;2018-06-14T15:32:20;0,6134;12,78;0;0,0;RT @boppybrewah: Catch me at the WC in 2026 https://t.co/3zJHNfgNNN;;
2402086093;BookwormSwimmer;Chris 🏊🏼‍♀️;IHS '17 • OC swim '21;A pool near you;343;487;2;28948;19658;False;2014-03-21T20:06:31;False;False;1;2018-06-15T05:28:59;2018-06-15T05:28:59;1,4198;12,72;0;0,0;RT @ChivaZ71: a whole lotta Mexico Jerseys for a country who hates Mexico https://t.co/piXip0hs5R;;
329936684;CristalAzusena;cristal.;UNT alum. 23. Isaiah Rey’s mother 💙;Texas;737;459;2;15912;32135;False;2011-07-05T21:06:27;False;False;1;2018-06-15T04:49:26;2018-06-15T04:49:26;0,6228;12,67;0;0,0;RT @ChivaZ71: a whole lotta Mexico Jerseys for a country who hates Mexico https://t.co/piXip0hs5R;;
951939942925643777;ro2a131;💘رؤُيَ;;Kingdom of Saudi Arabia;88;338;1;1140;1962;False;2018-01-12T22:12:23;False;False;1;2018-06-17T08:30:34;2018-06-17T08:30:34;3,8409;12,66;0;0,0;RT @mohdamufti: لو كانت المباراة متعادلة نوعا ما في المستوى أو أن الهزيمة مقبولة نوعا ما .. كان قلنا معليش .. لكن ان تكون النتيجة  ٠/٥  ..…;;
17098578;flintcams;flintcams;A cheery Scot living South of the Border!! I follow back.;Staffordshire;3773;4298;44;15872;44461;False;2008-11-01T09:46:59;False;False;8;2018-06-14T21:28:28;2018-06-17T14:59:39;1,1391;12,65;2;4,0;RT @FCBayernEN: For those of you not lucky enough to be in Moscow - where are you following #GERMEX from? 🤔 #WorldCup #DieMannschaft https:… ||| RT @invisibleman_17: #WK18 #WK2018  #WorldCup  WHO MADE THIS....???? 🤣🤣🤣 https://t.co/PZj7Ce9IJl ||| RT @sweetirishf: How long is that anthem #WorldCup #CostaRica ||| RT @BetBright: When you watch Messi miss a penalty at the #WorldCup 😱😱   https://t.co/MM1VnubTFp ||| RT @FCBayernEN: Our #AllianzArena will be lit up tomorrow in support of Germany's #WorldCup opener 🖤❤💛!  Wishing @DFB_Team_EN the best of l…;;
101566532;dara_scream;Oludara;here because our generation is fascinated with documenting our every thought.;Xetesk;616;448;1;1421;38916;False;2010-01-03T20:37:14;False;False;1;2018-06-16T15:12:35;2018-06-16T15:12:35;0,7273;12,61;0;0,0;RT @BleacherReport: Yesterday vs. today   #WorldCup https://t.co/zOnfMhXG6j;;
329863948;CarlosBruno06;Carlos Bruno;;;302;544;2;4815;31840;False;2011-07-05T18:50:42;False;False;3;2018-06-14T18:12:17;2018-06-16T13:10:36;1,8013;12,55;1;3,0;"RT @FuzzyandThem: Look, I don't usually pay attention to anything soccer (commies), but with fans like these ole Fuzzy is all in for Icelan… ||| RT @selecaoportugal: Cristiano.... GOOOLLLLOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO… ||| RT @glaubermacario: Galvão: ""Deve ser um barato fazer o primeiro gol da Copa em casa"". #WorldCup https://t.co/yDqOh0N7xD";;
563600739;Horza971;Ølaf Chårlesen;Anti FIFA mais pas anti foot. Je veux en découdre. LE CREW !! #TeamPSG #CUP #PSGFéminin #AntiValls #1794 🇬🇵🇩🇰;Paris;230;468;39;6901;28125;False;2012-04-26T07:21:21;False;False;1;2018-06-16T07:31:20;2018-06-16T07:31:20;2,0348;12,54;0;0,0;RT @opak95: JOUR DE MATCH!!!!  mon pays de cœur 🇩🇰 Et ma nation 🇫🇷 #WorldCup;;
246230443;Ramadhern;R A M A H;I'm a man of rare perceptiveness, unswerving in the belief that despite all intrigues and adversities, justice shall ultimately prevail.;Kenya;1791;743;5;116;33562;False;2011-02-02T12:00:21;False;False;3;2018-06-15T12:23:58;2018-06-15T15:55:56;0,4149;12,48;0;0,0;"9ja people have been banned from taking ""lucky"" chickens to the stadia.   In that case, I hope the pilot has his en… https://t.co/CfVcQrWS1f ||| RT @LotfiWada: Egypt player Amr Warda is the son of the famous Egyptian basketball player Medhat Warda. #Anecdote #EGYURU #SportsDNA #World… ||| RT @FootballFact101: The ""National Anthem of Uruguay"", also known by its first line ""Orientales, la Patria o la Tumba"", is the longest nati…";0;auto: 0/6 signals
